,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,labels
285,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,1,1,2,0,1,0,2,1,2,1,0,1,2,5
286,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,2,0,0,1,2,1,0,1,0,0,2,1,2,0,1,0,5
287,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,1,0,0,2,1,2,0,1,2,1
288,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,1,0,2,1,1,2,0,1,0,6
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,1,2,0,0,1,0,2,1,2,2,1,1,2,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,2,0,0,0,1,0,2,1,1,1,0,2,0,1,2,2,1,0,2
291,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,2,2,0,0,2,0,1,1,2,0,2,2
292,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,2,2,0,0,2,1,0,1,2,0,0,1
293,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,2,2,1,0,0,0,1,2,2,1,0,0,2,1,6
294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,2,2,0,0,0,0,1,2,1,0,0,1,0,2,1,2,0,0,1,1
295,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,1,1,0,0,1,2,0,1,2,1,0,1,4
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,0,2,0,2,1,0,1,1,2,1,2,2,0,1,1
297,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,2,1,0,1,2,2,1,2,1,0,1,4
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,1,2,2,0,1,1,0,2,2,1,0,2,1,3
299,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0,1,1,2,0,1,1,0,2,1,5
300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,2,0,0,1,0,1,1,2,1,0,2,0,2,1,0
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,1,2,1,0,2,1,2,2,2,1,0
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0,1,2,0,2,1,0,2,1,1,1,2,1,3
303,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,2,0,0,0,2,0,1,1,2,0,4
304,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,2,0,2,0,1,2,0,1,0,2,0,0
305,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,2,1,1,0,2,0,0,1,2,1,0,2,0,2
306,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,2,2,1,0,0,2,0,1,1,2,0,2,2
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,1,0,2,0,1,2,0,2,1,1,0,2,1,2,3
308,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,2,2,2,0,0,0,1,1,2,1,0,2,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,0,1,0,1,0,0,1,0,1,0,2,1,1,2,2,2,0,6
310,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,1,2,1,0,1,2,0,2
311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,2,2,0,0,0,1,2,1,1,2,2,0,5
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,1,2,0,1,2,0,0,2,1,2,1,1,0,0,1,0
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,2,2,0,2,1,2,2,1,1,2,1,5
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,0,0,1,0,0,1,1,1,0,2,2,0,1,2,2,0,1,1
315,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,2,0,2,0,1,2,0,2,1,1,4
316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,2,0,1,0,0,2,0,2,1,2,2,1,1,4
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,2,0,1,1,2,0,1,1,2,2,2,1,4
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,2,2,1,1,2,0,0,1,2,1,2,1,4
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,2,2,1,1,0,0,0,1,1,2,1,0,2,2,3
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,1,0,2,2,1,0,0,1,0,2,2,1,0,2,1,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,1,0,2,0,2,0,1,1,0,2,0,1,0,2,1,0,2
322,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,1,2,1,0,2,2,3
323,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,2,2,1,0,1,2,0,4
324,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,2,2,1,0,0,0,0,2,2,1,2,1,0,0,1
325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,2,0,0,1,2,1,1,1,2,2,4
326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,2,2,0,0,0,1,0,1,2,0,0,1,1,2,2,2,0,6
327,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,2,0,1,2,0,0,1,1,0,2,1,2,0,1,1
328,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,1,0,0,1,2,2,0,1,0,0,1,1,1,0,2,0,0,1,0
329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,2,2,0,0,0,1,0,2,1,0,0,0,1,0,2,2,1,0,2,2
330,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,2,0,1,1,1,2,2,1,2,3
331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,2,1,2,1,0,0,0,1,2,1,2,0,1,2,5
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,1,0,0,0,1,2,2,2,0,0,0,2,1,2,1,0,1,0,2
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,2,0,0,2,1,1,0,2,0,2,1,1,2,0,1,0,1
334,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,2,0,0,1,2,2,0,1,0,0
335,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,1,0,2,0,1,0,0,1,0,2,0,1,0,0,2,0,1,2,0
336,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,2,2,0,1,0,0,1,1,2,1,2,2,1
337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,2,2,2,1,0,0,0,1,2,1,2,0,1,0,0
338,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,2,0,2,0,0,1,0,2,0,1,0,2,1,0,1,0,0
339,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,2,0,0,0,2,2,0,2,0,0,1,1,2,0,1,0,1
340,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,2,0,0,1,0,2,0,1,2,0
341,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,2,2,1,0,2,0,0,2,1,2,0,1,0,1
342,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,2,0,0,0,1,2,0,1,2,0,0,1,1,0,2,1,1,0,0
343,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,2,0,1,2,0,0,1,1,2,1,1,1,2,3
344,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,2,1,0,2,0,0,0,1,1,0,2,1,1,0,4
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,0,0,0,0,1,1,2,0,0,0,2,2,1,1,1,2,0
346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,0,2,1,0,1,1,0,0,2,2,0,1,2,1,0,2
347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1,0,0,2,1,2,1,2,1,0,2
348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,2,1,0,0,1,1,2,2,2,1,0,2
349,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,2,2,0,2,1,0,0,1,2,0,2,1
350,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,0,2,0,2,2,1,0,0,2,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,2,0,1,0,2,2,1,1,1,2,0,2,1
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,2,2,2,1,1,1,2,1
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,2,0,2,0,0,1,1,2,2,2,1,2,2
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,1,1,2,0,2,1,1,2,2,1,2,2
355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,1,2,2,0,0,2,0,1,2,2,1,0,3
356,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,2,2,1,2,2,1,0,1
357,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,2,2,2,0,0,0,0,2,1,1,0,2,0,1,0
358,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,2,2,1,0,2,0,0,1,1,1,0,2,0,0,2,0
359,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,2,1,1,0,0,0,1,2,1,2,0,0,1,3
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,1,2,0,0,2,1,2,1,2,2,1,2
361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,2,0,0,2,1,1,1,2,0,2,1,3
362,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,2,0,1,2,0,2,0,2,1,1
363,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0,2,1,0,1,0,0,2,1,1,0,2,0,0,1,4
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,2,0,1,0,2,0,1,1,1,2,2,2,1,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,2,2,1,0,0,0,0,1,2,1,1,2,1,0,2,0
366,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,2,1,0,2,0,0,0,1,2,0,1,2,2,1,5
367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,1,0,2,0,0,0,2,2,0,2,0,0,0,2,1,0,1,2,0,1,0
368,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,0,2,1,0,1,1,0,1,2,1,0,2,3
369,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,2,0,1,2,2,0,0,1,0
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,1,0,2,2,0,1,1,2,0,1,2,1,6
371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,2,0,2,1,0,2,1,1,2,1,3
372,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,2,1,2,0,0,0,0,2,1,1,1,2,1,0
373,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,0,2,1,0,2,1,2,1,1
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,1,0,1,2,0,0,2,1,0,2,2,1,2,1,3
375,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,2,1,2,2,1,0,1,6
376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,2,2,1,0,1,0,0,1,2,1,2,2,0,1,4
377,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,1,2,0,2,1,0,0,2,1,0,1,2,0,1,2
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,2,1,2,0,1,0,2,1,1,2,1,2,0,1,1
379,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,1,0,2,1,0,1,2,2,0,1,1
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,2,0,0,1,0,1,1,1,0,0,1,0,1,2,2,0,1,2
381,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,2,1,2,2,2,1,4
382,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2,1,0,1,0,0,2,1,2,0,1,2,1,3
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,2,0,0,0,1,2,1,2,1,5
384,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,0,2,0,1,1,2,0,1,4
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,2,0,0,1,2,0,0,1,2,1,2,2,2,1,4
386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,2,0,2,0,2,1,2,2,0,1,3
387,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,0,1,0,0,2,1,0,2,2,0,1,1,2,0,1,2
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,0,0,2,2,1,0,2,0,0,2,1,1,0,2,0,1,0
389,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,1,2,0,0,2,0,0,2,1,0,0,1,0,0,2,1,2,1,0
390,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,2,1,0,0,2,1,0,1,2,0,1,0
391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,2,2,1,2,2,0,1,1,1
392,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,2,0,0,0,2,1,2,1,2,1,1,1
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,1,1,2,0,0,0,2,2,1,1,2,1,1,1,6
394,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,2,1,0,0,0,1,0,2,2,1,1,3
395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,2,1,0,0,0,2,1,2,2,1,1,3
396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,2,2,1,0,2,0,0,1,2,1,1,1,3
397,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,2,2,0,2,0,1,1,1,2,0,1,2,3
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,1,0,2,1,0,1,0,2,2,1,2,0,2,1,6
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,2,2,2,0,0,1,0,1,1,2,0,1,2,1,4
400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,2,1,2,1,0,0,0,1,1,1,2,0,2,0,3
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,2,0,0,0,2,0,1,2,0,1,0,2,0,1,2,0,1,1,3
402,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,2,0,0,0,1,2,0,1,0,0,2,1,2,0,1,1,2
403,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,2,0,1,2,2,0,1,2,0,1,1,1
404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,1,0,0,2,1,2,2,1,1,5
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,2,2,0,1,1,0,2,1,1,0,2,1,1,1
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,2,0,2,0,2,0,1,2,1,2,1,4
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,2,2,2,2,1,1,2,2,1,2
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2,0,0,1,0,0,2,2,0,1,1,0,0,2,1,0,2,1,1,0
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,1,0,0,1,2,2,0,1,2,0,1,1,2,1,0
410,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,2,0,2,0,1,0,1,2,2,2,1,5
411,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,2,1,0,1,0,1,2,1,2,1,2,2,4
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,0,2,2,2,0,1,2,0,1,2,3
413,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0,0,2,1,0,1,0,0,0,1,2,0,2,0,0,0,2
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,2,1,0,2,2,1,0,1,2,0,2,4
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,1,0,0,1,0,1,0,2,2,0,1,2,2,2,1,3
416,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,2,1,0,0,2,0,2,1,2,1,1,1,2
417,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,2,2,1,2,0,2,4
418,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,2,0,0,0,1,0,1,2,2,0,0,1,0,1,2,1,0,0,2,3
419,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,2,2,1,0,0,2,2
420,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,1,2,0,0,1,0,0,1,1,1,0,2,2,1,2,4
421,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,2,0,2,0,0,0,1,2,0,1,0,1,2,1,1,0,2,0,4
422,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,1,2,2,0,0,0,0,1,2,1,0,0,0,1,2,2,1,0,0,0,3
423,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,2,1,0,0,0,2,0,1,1,2,2,0,0
424,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,1,0,2,2,1,1,0,2,0,5
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,2,1,2,1,0,1,0,1,2,1,2,2,2
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,2,0,0,0,1,1,0,2,1,1,0,1,2,0,1,2,2,0,3
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,1,2,1,1,0,1,1,2,1,2,2,0,5
